Classification,Filename,Label
1,./temp-spectrograms/Deep Purple - Highway Star.mogg_fixed.mogg_extract/10.wav.png,vocal
0.004366352,./temp-spectrograms/Deep Purple - Highway Star.mogg_fixed.mogg_extract/11.wav.png,nonvocal
2.04E-07,./temp-spectrograms/Deep Purple - Highway Star.mogg_fixed.mogg_extract/12.wav.png,nonvocal
4.46E-18,./temp-spectrograms/Deep Purple - Highway Star.mogg_fixed.mogg_extract/2.wav.png,nonvocal
1.32E-21,./temp-spectrograms/Deep Purple - Highway Star.mogg_fixed.mogg_extract/3.wav.png,nonvocal
5.41E-20,./temp-spectrograms/Deep Purple - Highway Star.mogg_fixed.mogg_extract/4.wav.png,nonvocal
3.67E-24,./temp-spectrograms/Deep Purple - Highway Star.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0,./temp-spectrograms/Deep Purple - Highway Star.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.001498638,./temp-spectrograms/Deep Purple - Highway Star.mogg_fixed.mogg_extract/7.wav.png,nonvocal
0.003754482,./temp-spectrograms/Deep Purple - Highway Star.mogg_fixed.mogg_extract/8.wav.png,nonvocal
1,./temp-spectrograms/Deep Purple - Highway Star.mogg_fixed.mogg_extract/9.wav.png,vocal
5.92E-08,./temp-spectrograms/Deep Purple - Smoke on the Water.mogg_fixed.mogg_extract/0.wav.png,nonvocal
5.97E-08,./temp-spectrograms/Deep Purple - Smoke on the Water.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.042940766,./temp-spectrograms/Deep Purple - Smoke on the Water.mogg_fixed.mogg_extract/10.wav.png,nonvocal
0.1273942,./temp-spectrograms/Deep Purple - Smoke on the Water.mogg_fixed.mogg_extract/11.wav.png,nonvocal
0.996062,./temp-spectrograms/Deep Purple - Smoke on the Water.mogg_fixed.mogg_extract/12.wav.png,vocal
0.9960537,./temp-spectrograms/Deep Purple - Smoke on the Water.mogg_fixed.mogg_extract/13.wav.png,vocal
0.020318486,./temp-spectrograms/Deep Purple - Smoke on the Water.mogg_fixed.mogg_extract/14.wav.png,nonvocal
0.069399714,./temp-spectrograms/Deep Purple - Smoke on the Water.mogg_fixed.mogg_extract/15.wav.png,nonvocal
1.33E-07,./temp-spectrograms/Deep Purple - Smoke on the Water.mogg_fixed.mogg_extract/2.wav.png,nonvocal
5.96E-08,./temp-spectrograms/Deep Purple - Smoke on the Water.mogg_fixed.mogg_extract/3.wav.png,nonvocal
5.20E-15,./temp-spectrograms/Deep Purple - Smoke on the Water.mogg_fixed.mogg_extract/4.wav.png,nonvocal
1.40E-11,./temp-spectrograms/Deep Purple - Smoke on the Water.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.002275378,./temp-spectrograms/Deep Purple - Smoke on the Water.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.002357269,./temp-spectrograms/Deep Purple - Smoke on the Water.mogg_fixed.mogg_extract/7.wav.png,nonvocal
1.92E-06,./temp-spectrograms/Deep Purple - Smoke on the Water.mogg_fixed.mogg_extract/8.wav.png,nonvocal
1.93E-06,./temp-spectrograms/Deep Purple - Smoke on the Water.mogg_fixed.mogg_extract/9.wav.png,nonvocal
5.78E-17,./temp-spectrograms/Deep Purple - Space Truckin'.mogg_fixed.mogg_extract/0.wav.png,nonvocal
5.82E-17,./temp-spectrograms/Deep Purple - Space Truckin'.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0,./temp-spectrograms/Deep Purple - Space Truckin'.mogg_fixed.mogg_extract/10.wav.png,nonvocal
1.47E-07,./temp-spectrograms/Deep Purple - Space Truckin'.mogg_fixed.mogg_extract/11.wav.png,nonvocal
0.888823,./temp-spectrograms/Deep Purple - Space Truckin'.mogg_fixed.mogg_extract/12.wav.png,vocal
0.9858029,./temp-spectrograms/Deep Purple - Space Truckin'.mogg_fixed.mogg_extract/13.wav.png,vocal
0.007759993,./temp-spectrograms/Deep Purple - Space Truckin'.mogg_fixed.mogg_extract/14.wav.png,nonvocal
0.06469181,./temp-spectrograms/Deep Purple - Space Truckin'.mogg_fixed.mogg_extract/15.wav.png,nonvocal
3.03E-08,./temp-spectrograms/Deep Purple - Space Truckin'.mogg_fixed.mogg_extract/2.wav.png,nonvocal
2.98E-08,./temp-spectrograms/Deep Purple - Space Truckin'.mogg_fixed.mogg_extract/3.wav.png,nonvocal
2.74E-07,./temp-spectrograms/Deep Purple - Space Truckin'.mogg_fixed.mogg_extract/4.wav.png,nonvocal
2.88E-07,./temp-spectrograms/Deep Purple - Space Truckin'.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.000261104,./temp-spectrograms/Deep Purple - Space Truckin'.mogg_fixed.mogg_extract/6.wav.png,nonvocal
9.60E-05,./temp-spectrograms/Deep Purple - Space Truckin'.mogg_fixed.mogg_extract/7.wav.png,nonvocal
1.63E-11,./temp-spectrograms/Deep Purple - Space Truckin'.mogg_fixed.mogg_extract/8.wav.png,nonvocal
1.61E-11,./temp-spectrograms/Deep Purple - Space Truckin'.mogg_fixed.mogg_extract/9.wav.png,nonvocal
0,./temp-spectrograms/Deep Purple - Woman From Tokyo ('99 Remix).mogg_fixed.mogg_extract/0.wav.png,nonvocal
0.06419268,./temp-spectrograms/Deep Purple - Woman From Tokyo ('99 Remix).mogg_fixed.mogg_extract/1.wav.png,nonvocal
3.69E-16,./temp-spectrograms/Deep Purple - Woman From Tokyo ('99 Remix).mogg_fixed.mogg_extract/2.wav.png,nonvocal
5.15E-14,./temp-spectrograms/Deep Purple - Woman From Tokyo ('99 Remix).mogg_fixed.mogg_extract/3.wav.png,nonvocal
0.8244498,./temp-spectrograms/Deep Purple - Woman From Tokyo ('99 Remix).mogg_fixed.mogg_extract/4.wav.png,vocal
0.3003347,./temp-spectrograms/Deep Purple - Woman From Tokyo ('99 Remix).mogg_fixed.mogg_extract/5.wav.png,nonvocal
0,./temp-spectrograms/Deep Purple - Woman From Tokyo ('99 Remix).mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.69562876,./temp-spectrograms/Deep Purple - Woman From Tokyo ('99 Remix).mogg_fixed.mogg_extract/7.wav.png,vocal
0.49388978,./temp-spectrograms/Deep Purple - Woman From Tokyo ('99 Remix).mogg_fixed.mogg_extract/8.wav.png,nonvocal
3.23E-07,./temp-spectrograms/Def Leppard - Bringin' On The Heartbreak.mogg_fixed.mogg_extract/0.wav.png,nonvocal
1.69E-28,./temp-spectrograms/Def Leppard - Bringin' On The Heartbreak.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.028436046,./temp-spectrograms/Def Leppard - Bringin' On The Heartbreak.mogg_fixed.mogg_extract/10.wav.png,nonvocal
0.08247162,./temp-spectrograms/Def Leppard - Bringin' On The Heartbreak.mogg_fixed.mogg_extract/11.wav.png,nonvocal
0.6181615,./temp-spectrograms/Def Leppard - Bringin' On The Heartbreak.mogg_fixed.mogg_extract/12.wav.png,vocal
0.716303,./temp-spectrograms/Def Leppard - Bringin' On The Heartbreak.mogg_fixed.mogg_extract/13.wav.png,vocal
0.1190293,./temp-spectrograms/Def Leppard - Bringin' On The Heartbreak.mogg_fixed.mogg_extract/14.wav.png,nonvocal
0.07802419,./temp-spectrograms/Def Leppard - Bringin' On The Heartbreak.mogg_fixed.mogg_extract/15.wav.png,nonvocal
0.9503094,./temp-spectrograms/Def Leppard - Bringin' On The Heartbreak.mogg_fixed.mogg_extract/16.wav.png,vocal
0.95073944,./temp-spectrograms/Def Leppard - Bringin' On The Heartbreak.mogg_fixed.mogg_extract/17.wav.png,vocal
0.015034655,./temp-spectrograms/Def Leppard - Bringin' On The Heartbreak.mogg_fixed.mogg_extract/18.wav.png,nonvocal
0.010030631,./temp-spectrograms/Def Leppard - Bringin' On The Heartbreak.mogg_fixed.mogg_extract/19.wav.png,nonvocal
1.30E-06,./temp-spectrograms/Def Leppard - Bringin' On The Heartbreak.mogg_fixed.mogg_extract/2.wav.png,nonvocal
0.19055156,./temp-spectrograms/Def Leppard - Bringin' On The Heartbreak.mogg_fixed.mogg_extract/20.wav.png,nonvocal
0.17275599,./temp-spectrograms/Def Leppard - Bringin' On The Heartbreak.mogg_fixed.mogg_extract/21.wav.png,nonvocal
2.45E-36,./temp-spectrograms/Def Leppard - Bringin' On The Heartbreak.mogg_fixed.mogg_extract/3.wav.png,nonvocal
0.080536224,./temp-spectrograms/Def Leppard - Bringin' On The Heartbreak.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0.042233847,./temp-spectrograms/Def Leppard - Bringin' On The Heartbreak.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.007783655,./temp-spectrograms/Def Leppard - Bringin' On The Heartbreak.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.999097,./temp-spectrograms/Def Leppard - Bringin' On The Heartbreak.mogg_fixed.mogg_extract/7.wav.png,vocal
0.9997776,./temp-spectrograms/Def Leppard - Bringin' On The Heartbreak.mogg_fixed.mogg_extract/8.wav.png,vocal
0.253217,./temp-spectrograms/Def Leppard - Bringin' On The Heartbreak.mogg_fixed.mogg_extract/9.wav.png,nonvocal
2.49E-09,./temp-spectrograms/Def Leppard - Foolin'.mogg_fixed.mogg_extract/0.wav.png,nonvocal
1.55E-06,./temp-spectrograms/Def Leppard - Foolin'.mogg_fixed.mogg_extract/1.wav.png,nonvocal
1.14E-17,./temp-spectrograms/Def Leppard - Foolin'.mogg_fixed.mogg_extract/10.wav.png,nonvocal
1.11E-17,./temp-spectrograms/Def Leppard - Foolin'.mogg_fixed.mogg_extract/11.wav.png,nonvocal
0.9993753,./temp-spectrograms/Def Leppard - Foolin'.mogg_fixed.mogg_extract/12.wav.png,vocal
0.99929583,./temp-spectrograms/Def Leppard - Foolin'.mogg_fixed.mogg_extract/13.wav.png,vocal
0.00073077,./temp-spectrograms/Def Leppard - Foolin'.mogg_fixed.mogg_extract/2.wav.png,nonvocal
0.030672142,./temp-spectrograms/Def Leppard - Foolin'.mogg_fixed.mogg_extract/3.wav.png,nonvocal
0.04613697,./temp-spectrograms/Def Leppard - Foolin'.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0.035450134,./temp-spectrograms/Def Leppard - Foolin'.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.032542296,./temp-spectrograms/Def Leppard - Foolin'.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.07481119,./temp-spectrograms/Def Leppard - Foolin'.mogg_fixed.mogg_extract/7.wav.png,nonvocal
0.07622718,./temp-spectrograms/Def Leppard - Foolin'.mogg_fixed.mogg_extract/8.wav.png,nonvocal
3.75E-09,./temp-spectrograms/Def Leppard - Foolin'.mogg_fixed.mogg_extract/9.wav.png,nonvocal
6.07E-13,./temp-spectrograms/Def Leppard - Photograph.mogg_fixed.mogg_extract/0.wav.png,nonvocal
8.21E-27,./temp-spectrograms/Def Leppard - Photograph.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.99987066,./temp-spectrograms/Def Leppard - Photograph.mogg_fixed.mogg_extract/10.wav.png,vocal
0.9998325,./temp-spectrograms/Def Leppard - Photograph.mogg_fixed.mogg_extract/11.wav.png,vocal
0.001077038,./temp-spectrograms/Def Leppard - Photograph.mogg_fixed.mogg_extract/12.wav.png,nonvocal
0.000133874,./temp-spectrograms/Def Leppard - Photograph.mogg_fixed.mogg_extract/13.wav.png,nonvocal
5.98E-25,./temp-spectrograms/Def Leppard - Photograph.mogg_fixed.mogg_extract/2.wav.png,nonvocal
1.30E-05,./temp-spectrograms/Def Leppard - Photograph.mogg_fixed.mogg_extract/3.wav.png,nonvocal
0.005705796,./temp-spectrograms/Def Leppard - Photograph.mogg_fixed.mogg_extract/4.wav.png,nonvocal
1.50E-15,./temp-spectrograms/Def Leppard - Photograph.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.036577255,./temp-spectrograms/Def Leppard - Photograph.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.027425883,./temp-spectrograms/Def Leppard - Photograph.mogg_fixed.mogg_extract/7.wav.png,nonvocal
0.03343275,./temp-spectrograms/Def Leppard - Photograph.mogg_fixed.mogg_extract/8.wav.png,nonvocal
0.040194083,./temp-spectrograms/Def Leppard - Photograph.mogg_fixed.mogg_extract/9.wav.png,nonvocal
1.04E-09,./temp-spectrograms/Def Leppard - Rock Of Ages.mogg_fixed.mogg_extract/0.wav.png,nonvocal
5.54E-12,./temp-spectrograms/Def Leppard - Rock Of Ages.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.99993527,./temp-spectrograms/Def Leppard - Rock Of Ages.mogg_fixed.mogg_extract/10.wav.png,vocal
0.99983025,./temp-spectrograms/Def Leppard - Rock Of Ages.mogg_fixed.mogg_extract/11.wav.png,vocal
5.22E-05,./temp-spectrograms/Def Leppard - Rock Of Ages.mogg_fixed.mogg_extract/12.wav.png,nonvocal
1.21E-08,./temp-spectrograms/Def Leppard - Rock Of Ages.mogg_fixed.mogg_extract/13.wav.png,nonvocal
0.001380968,./temp-spectrograms/Def Leppard - Rock Of Ages.mogg_fixed.mogg_extract/14.wav.png,nonvocal
0.002270184,./temp-spectrograms/Def Leppard - Rock Of Ages.mogg_fixed.mogg_extract/15.wav.png,nonvocal
1.22E-19,./temp-spectrograms/Def Leppard - Rock Of Ages.mogg_fixed.mogg_extract/2.wav.png,nonvocal
3.28E-18,./temp-spectrograms/Def Leppard - Rock Of Ages.mogg_fixed.mogg_extract/3.wav.png,nonvocal
0.000180724,./temp-spectrograms/Def Leppard - Rock Of Ages.mogg_fixed.mogg_extract/4.wav.png,nonvocal
1.64E-05,./temp-spectrograms/Def Leppard - Rock Of Ages.mogg_fixed.mogg_extract/5.wav.png,nonvocal
2.37E-14,./temp-spectrograms/Def Leppard - Rock Of Ages.mogg_fixed.mogg_extract/6.wav.png,nonvocal
6.62E-18,./temp-spectrograms/Def Leppard - Rock Of Ages.mogg_fixed.mogg_extract/7.wav.png,nonvocal
0.002922665,./temp-spectrograms/Def Leppard - Rock Of Ages.mogg_fixed.mogg_extract/8.wav.png,nonvocal
0.006354231,./temp-spectrograms/Def Leppard - Rock Of Ages.mogg_fixed.mogg_extract/9.wav.png,nonvocal
0.000201011,./temp-spectrograms/Deftones - Hole In The Earth.mogg_fixed.mogg_extract/0.wav.png,nonvocal
0.005916962,./temp-spectrograms/Deftones - Hole In The Earth.mogg_fixed.mogg_extract/1.wav.png,nonvocal
1.65E-07,./temp-spectrograms/Deftones - Hole In The Earth.mogg_fixed.mogg_extract/2.wav.png,nonvocal
1.87E-11,./temp-spectrograms/Deftones - Hole In The Earth.mogg_fixed.mogg_extract/3.wav.png,nonvocal
3.26E-09,./temp-spectrograms/Deftones - Hole In The Earth.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0.019437017,./temp-spectrograms/Deftones - Hole In The Earth.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.033043295,./temp-spectrograms/Deftones - Hole In The Earth.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.99999976,./temp-spectrograms/Deftones - Hole In The Earth.mogg_fixed.mogg_extract/7.wav.png,vocal
0.9999999,./temp-spectrograms/Deftones - Hole In The Earth.mogg_fixed.mogg_extract/8.wav.png,vocal
3.52E-08,./temp-spectrograms/Demi Lovato - Here We Go Again.mogg_fixed.mogg_extract/0.wav.png,nonvocal
3.34E-08,./temp-spectrograms/Demi Lovato - Here We Go Again.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.0219061,./temp-spectrograms/Demi Lovato - Here We Go Again.mogg_fixed.mogg_extract/10.wav.png,nonvocal
0.054528665,./temp-spectrograms/Demi Lovato - Here We Go Again.mogg_fixed.mogg_extract/11.wav.png,nonvocal
0.000732666,./temp-spectrograms/Demi Lovato - Here We Go Again.mogg_fixed.mogg_extract/12.wav.png,nonvocal
0.002119536,./temp-spectrograms/Demi Lovato - Here We Go Again.mogg_fixed.mogg_extract/13.wav.png,nonvocal
0.9581315,./temp-spectrograms/Demi Lovato - Here We Go Again.mogg_fixed.mogg_extract/14.wav.png,vocal
0.96507627,./temp-spectrograms/Demi Lovato - Here We Go Again.mogg_fixed.mogg_extract/15.wav.png,vocal
1.06E-05,./temp-spectrograms/Demi Lovato - Here We Go Again.mogg_fixed.mogg_extract/2.wav.png,nonvocal
6.69E-07,./temp-spectrograms/Demi Lovato - Here We Go Again.mogg_fixed.mogg_extract/3.wav.png,nonvocal
2.53E-09,./temp-spectrograms/Demi Lovato - Here We Go Again.mogg_fixed.mogg_extract/4.wav.png,nonvocal
1.12E-09,./temp-spectrograms/Demi Lovato - Here We Go Again.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.000272084,./temp-spectrograms/Demi Lovato - Here We Go Again.mogg_fixed.mogg_extract/6.wav.png,nonvocal
7.69E-05,./temp-spectrograms/Demi Lovato - Here We Go Again.mogg_fixed.mogg_extract/7.wav.png,nonvocal
2.03E-06,./temp-spectrograms/Demi Lovato - Here We Go Again.mogg_fixed.mogg_extract/8.wav.png,nonvocal
1.96E-06,./temp-spectrograms/Demi Lovato - Here We Go Again.mogg_fixed.mogg_extract/9.wav.png,nonvocal
1.04E-10,./temp-spectrograms/Depeche Mode - Never Let Me Down Again.mogg_fixed.mogg_extract/0.wav.png,nonvocal
3.20E-11,./temp-spectrograms/Depeche Mode - Never Let Me Down Again.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.00060337,./temp-spectrograms/Depeche Mode - Never Let Me Down Again.mogg_fixed.mogg_extract/2.wav.png,nonvocal
0.000670217,./temp-spectrograms/Depeche Mode - Never Let Me Down Again.mogg_fixed.mogg_extract/3.wav.png,nonvocal
2.12E-05,./temp-spectrograms/Depeche Mode - Never Let Me Down Again.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0.23993276,./temp-spectrograms/Depeche Mode - Never Let Me Down Again.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.8851131,./temp-spectrograms/Depeche Mode - Never Let Me Down Again.mogg_fixed.mogg_extract/6.wav.png,vocal
0.97818315,./temp-spectrograms/Depeche Mode - Never Let Me Down Again.mogg_fixed.mogg_extract/7.wav.png,vocal
1.62E-05,./temp-spectrograms/Depeche Mode - Personal Jesus.mogg_fixed.mogg_extract/0.wav.png,nonvocal
1.70E-14,./temp-spectrograms/Depeche Mode - Personal Jesus.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.0461977,./temp-spectrograms/Depeche Mode - Personal Jesus.mogg_fixed.mogg_extract/2.wav.png,nonvocal
0.9988226,./temp-spectrograms/Depeche Mode - Personal Jesus.mogg_fixed.mogg_extract/3.wav.png,vocal
0.000894381,./temp-spectrograms/Depeche Mode - Policy Of Truth.mogg_fixed.mogg_extract/0.wav.png,nonvocal
0.003394424,./temp-spectrograms/Depeche Mode - Policy Of Truth.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.14437623,./temp-spectrograms/Depeche Mode - Policy Of Truth.mogg_fixed.mogg_extract/2.wav.png,nonvocal
0.7865076,./temp-spectrograms/Depeche Mode - Policy Of Truth.mogg_fixed.mogg_extract/3.wav.png,vocal
0,./temp-spectrograms/Dethklok - Bloodlines.mogg_fixed.mogg_extract/0.wav.png,nonvocal
5.46E-18,./temp-spectrograms/Dethklok - Bloodlines.mogg_fixed.mogg_extract/1.wav.png,nonvocal
1.40E-12,./temp-spectrograms/Dethklok - Bloodlines.mogg_fixed.mogg_extract/2.wav.png,nonvocal
1.34E-10,./temp-spectrograms/Dethklok - Bloodlines.mogg_fixed.mogg_extract/3.wav.png,nonvocal
0,./temp-spectrograms/Dethklok - Bloodlines.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0.000112645,./temp-spectrograms/Dethklok - Bloodlines.mogg_fixed.mogg_extract/5.wav.png,nonvocal
1.82E-05,./temp-spectrograms/Dethklok - Bloodlines.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.5809383,./temp-spectrograms/Dethklok - Bloodlines.mogg_fixed.mogg_extract/7.wav.png,vocal
0.6822204,./temp-spectrograms/Dethklok - Bloodlines.mogg_fixed.mogg_extract/8.wav.png,vocal
0,./temp-spectrograms/Dethklok - Laser Cannon Deth Sentence.mogg_fixed.mogg_extract/0.wav.png,nonvocal
0,./temp-spectrograms/Dethklok - Laser Cannon Deth Sentence.mogg_fixed.mogg_extract/1.wav.png,nonvocal
1.35E-06,./temp-spectrograms/Dethklok - Laser Cannon Deth Sentence.mogg_fixed.mogg_extract/10.wav.png,nonvocal
3.84E-06,./temp-spectrograms/Dethklok - Laser Cannon Deth Sentence.mogg_fixed.mogg_extract/11.wav.png,nonvocal
1.25E-06,./temp-spectrograms/Dethklok - Laser Cannon Deth Sentence.mogg_fixed.mogg_extract/12.wav.png,nonvocal
1.38E-06,./temp-spectrograms/Dethklok - Laser Cannon Deth Sentence.mogg_fixed.mogg_extract/13.wav.png,nonvocal
0.9997925,./temp-spectrograms/Dethklok - Laser Cannon Deth Sentence.mogg_fixed.mogg_extract/14.wav.png,vocal
0.99975604,./temp-spectrograms/Dethklok - Laser Cannon Deth Sentence.mogg_fixed.mogg_extract/15.wav.png,vocal
2.60E-10,./temp-spectrograms/Dethklok - Laser Cannon Deth Sentence.mogg_fixed.mogg_extract/2.wav.png,nonvocal
7.44E-10,./temp-spectrograms/Dethklok - Laser Cannon Deth Sentence.mogg_fixed.mogg_extract/3.wav.png,nonvocal
9.07E-26,./temp-spectrograms/Dethklok - Laser Cannon Deth Sentence.mogg_fixed.mogg_extract/4.wav.png,nonvocal
9.35E-22,./temp-spectrograms/Dethklok - Laser Cannon Deth Sentence.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.004346472,./temp-spectrograms/Dethklok - Laser Cannon Deth Sentence.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.004495453,./temp-spectrograms/Dethklok - Laser Cannon Deth Sentence.mogg_fixed.mogg_extract/7.wav.png,nonvocal
0,./temp-spectrograms/Dethklok - Laser Cannon Deth Sentence.mogg_fixed.mogg_extract/8.wav.png,nonvocal
0,./temp-spectrograms/Dethklok - Laser Cannon Deth Sentence.mogg_fixed.mogg_extract/9.wav.png,nonvocal
0,./temp-spectrograms/DevilDriver - Clouds Over California.mogg_fixed.mogg_extract/0.wav.png,nonvocal
8.22E-18,./temp-spectrograms/DevilDriver - Clouds Over California.mogg_fixed.mogg_extract/1.wav.png,nonvocal
1.27E-12,./temp-spectrograms/DevilDriver - Clouds Over California.mogg_fixed.mogg_extract/10.wav.png,nonvocal
4.33E-12,./temp-spectrograms/DevilDriver - Clouds Over California.mogg_fixed.mogg_extract/11.wav.png,nonvocal
2.36E-15,./temp-spectrograms/DevilDriver - Clouds Over California.mogg_fixed.mogg_extract/2.wav.png,nonvocal
1.34E-05,./temp-spectrograms/DevilDriver - Clouds Over California.mogg_fixed.mogg_extract/3.wav.png,nonvocal
2.20E-12,./temp-spectrograms/DevilDriver - Clouds Over California.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0,./temp-spectrograms/DevilDriver - Clouds Over California.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0,./temp-spectrograms/DevilDriver - Clouds Over California.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0,./temp-spectrograms/DevilDriver - Clouds Over California.mogg_fixed.mogg_extract/7.wav.png,nonvocal
